is_rumor,thread,in_reply_tweet,tweet_id,is_source_tweet,in_reply_user,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,sentimentscore,rumor_spreaders_intensity_score
0,9.99211E+17,9.99211E+17,9.99228E+17,0,30099061,0,6,5,4,65955,0,2456,3989,0.2,0
0,5.24935E+17,5.24935E+17,5.24946E+17,0,549587666,2,0,0,2,971,0,144,275,0.5,0
0,5.44428E+17,5.44428E+17,5.44432E+17,0,22595904,0,0,0,2,8966,0,244,469,0,0
0,5.53137E+17,5.53215E+17,5.53216E+17,0,30913941,0,0,1,2,37254,0,800,580,0,0
0,5.00285E+17,5.00285E+17,5.00287E+17,0,584797578,2,0,0,1,2828,0,247,176,-0.283333333,0
0,1.00071E+18,1.00071E+18,1.00122E+18,0,55933870,1,0,0,2,26442,0,1267,4003,-0.1,0
0,5.52826E+17,5.52832E+17,5.52834E+17,0,743583025,0,0,4,4,26493,0,480,701,-1,0
0,5.24979E+17,0,5.24979E+17,1,0,2,166,16,0,70555,0,58159,75,0,0
0,5.53592E+17,5.53592E+17,5.53599E+17,0,14413869,0,0,1,2,26605,0,706,1100,0,0
0,5.52807E+17,0,5.52807E+17,1,0,1,354,120,1,3916,0,8416,477,0,0
0,4.9965E+17,4.9965E+17,4.9965E+17,0,14090948,0,0,1,1,20893,0,751,768,0.8,0
0,1.10714E+18,5.53568E+17,1.10718E+18,1,203291638,5,163,66,2,7589,0,39025,15,-0.863636364,0
0,5.53158E+17,5.53158E+17,5.53158E+17,0,215957468,1,0,0,1,48993,0,4085,3495,0.5,0
0,2.72248E+18,2.72257E+18,2.72257E+18,0,6397638674,0,0,2,9,320661,0,11923,2820,0.675,0
0,5.00403E+17,5.00403E+17,5.00408E+17,0,16589206,0,0,0,2,169,0,35,42,0,0
0,5.52836E+17,5.52836E+17,5.52852E+17,0,625739552,0,0,0,2,2368,0,20,50,-0.8,0
0,5.53498E+17,5.53498E+17,5.53505E+17,0,103245739,1,0,0,4,22279,0,250,155,0,0
0,5.53201E+17,5.53201E+17,5.53202E+17,0,14293310,0,0,0,1,31010,0,2886,857,0.05,0
0,2.76587E+18,2.76629E+18,2.76629E+18,0,826186594,0,0,5,15,62678,0,1352,1035,0.175,0
0,5.24949E+17,5.24949E+17,5.24951E+17,0,149913262,0,0,0,1,78,0,10,44,0,0
0,4.98277E+17,4.98277E+17,4.98306E+17,0,69940000,0,0,0,0,5274,0,973,1584,0,0
0,5.44317E+17,5.44317E+17,5.44317E+17,0,1036325418,0,0,0,1,8002,0,312,509,0,0
0,5.52837E+17,5.52837E+17,5.52843E+17,0,271413771,0,0,0,2,314,0,24,39,0.91,0
0,4.99362E+17,4.99362E+17,4.99364E+17,0,14090948,0,0,1,2,34199,0,521,469,0.3,0
0,1.10633E+18,0,1.10633E+18,2,0,2,238,193,0,29074,2,100033,1976,-0.166666667,0
0,1.10638E+18,1.10639E+18,1.10639E+18,0,266998727,2,0,0,3,8248,0,1469,1601,-0.274305556,0
0,1.10702E+18,1.10702E+18,1.10703E+18,0,175636818,0,0,1,2,3028,0,94,534,0.7,0
0,1.10565E+18,1.10574E+18,1.10576E+18,0,24806525,0,0,1,3,82576,0,1332,1334,0.344444444,0
0,1.66075E+18,1.66078E+18,1.66082E+18,0,1051953442,0,1,2,3,45180,0,804,708,-0.2,0
0,4.99572E+17,4.99572E+17,4.99573E+17,0,1169292122,0,0,5,1,586,0,47,104,0.05,0
0,1.64214E+18,1.64214E+18,1.64217E+18,0,6390520714,0,0,0,3,10967,0,3401,6011,0.333673469,0
0,5.53498E+17,5.53498E+17,5.53501E+17,0,28279637,1,0,1,2,2884,0,1557,1237,0,0
0,4.98249E+17,4.98256E+17,4.98259E+17,0,81532390,0,0,0,3,7672,0,414,842,-0.714285714,0
0,5.52834E+17,5.52834E+17,5.52837E+17,0,37034483,2,0,0,2,805,0,20,375,0,0
0,5.44363E+17,5.44363E+17,5.44364E+17,0,475492463,0,0,0,2,6175,0,5753,2021,-0.025,0
0,5.53218E+17,5.53218E+17,5.53226E+17,0,28443608,0,0,1,2,1875,0,267,242,0,0
0,1.10676E+18,1.10676E+18,1.10677E+18,0,29618565,1,0,1,2,49093,0,638,414,0.1,0
0,2.76559E+18,1.65962E+18,2.76563E+18,2,8887325193,1,262,158,3,271136,0,81011,4942,0.366666667,0
0,1.10628E+18,1.10629E+18,1.1063E+18,0,1335695467,1,7,3,4,12546,2,12268,2092,0.383333333,0
0,4.99568E+17,4.99568E+17,4.99727E+17,0,14849562,0,0,0,1,1606,0,125,290,0,0
0,4.98284E+17,4.98327E+17,4.98342E+17,0,227398508,1,0,0,3,389,0,14,63,0.152777778,0
0,6.00451E+18,6.00461E+18,6.00461E+18,0,68259883,3,0,2,22,3048,0,456,1632,1.970138889,0
0,5.24969E+17,5.24969E+17,5.2498E+17,0,331051303,0,0,0,2,932,0,27,194,0.75,0
0,4.99602E+17,4.99602E+17,4.99603E+17,0,14090948,0,3,5,1,8036,0,232,288,0,0
0,5.53197E+17,5.53197E+17,5.53197E+17,0,972651,0,0,0,1,1140,0,81,159,0.3,0
0,5.52838E+17,5.52838E+17,5.52891E+17,0,18725815,0,0,0,2,9221,0,386,1005,0,0
0,5.44462E+17,5.44462E+17,5.44611E+17,0,130557513,1,0,1,1,8197,0,130,257,0.5,0
0,1.10626E+18,1.10626E+18,1.10628E+18,0,74068966,1,0,0,2,7158,0,350304,625,0,0
0,4.98489E+17,4.98489E+17,4.9849E+17,0,12004852,1,2,3,1,38499,0,1166,1977,0,0
0,1.10569E+18,1.1057E+18,1.10589E+18,0,2485489443,0,0,0,3,41652,0,3280,3996,0.25,0
0,4.99693E+17,4.99693E+17,4.99696E+17,0,327622609,0,1,3,3,1228,0,91,131,-0.175,0
0,5.25046E+17,5.2512E+17,5.25127E+17,0,73774016,0,0,0,2,29222,0,873,1670,0.148148148,0
0,1.09723E+18,1.09723E+18,1.09724E+18,0,1722801813,0,0,7,2,11122,0,801,1457,0.83125,0
0,3.31914E+18,3.3192E+18,3.31921E+18,0,788804098,0,1,13,10,22676,0,1550,2546,1.396681097,0
0,4.99693E+17,4.99693E+17,4.99715E+17,0,244452760,3,0,0,2,41576,0,2261,2488,-0.5,0
0,5.53147E+17,5.53147E+17,5.53149E+17,0,15234546,0,1,2,2,9918,0,222,283,0,0
0,5.24968E+17,0,5.24968E+17,1,0,2,148,16,0,9320,0,2341,1833,0.1,0
0,4.98304E+17,4.98304E+17,4.9852E+17,0,27801824,0,0,1,1,3255,0,584,2001,0.19375,0
0,1.04998E+18,1.04998E+18,1.04998E+18,0,1484286,1,0,0,2,2408,0,280,1458,-0.625,0
0,5.52841E+17,5.52841E+17,5.52844E+17,0,243249906,1,0,0,1,1077,0,30,35,-0.166666667,0
0,4.98576E+17,4.98576E+17,4.98576E+17,0,283235743,0,0,0,1,21179,0,281,638,0,0
0,5.00184E+17,5.00184E+17,5.00557E+17,0,200583835,2,8,4,1,4701,0,28404,1325,0,0
0,5.00234E+17,5.00234E+17,5.00276E+17,0,64643056,0,0,0,2,6097,0,604,881,-0.325,0
0,1.63299E+18,1.63299E+18,1.63299E+18,0,7360412997,0,0,1,3,324721,0,8888,2445,0.1,0
0,5.53102E+17,5.53103E+17,5.53105E+17,0,2097571,0,0,0,1,13718,0,260,2002,-5.55112E-17,0
0,2.2114E+18,2.21142E+18,2.21144E+18,0,2003806976,0,1,5,10,556912,0,29035,26164,0.333333333,0
0,5.53523E+17,0,5.53523E+17,1,0,1,216,165,0,70963,0,9328,4270,0,0
0,5.52834E+17,5.52834E+17,5.52903E+17,0,147994804,0,0,0,1,1581,0,167,325,0.9,0
0,5.52825E+17,5.52825E+17,5.52837E+17,0,227568015,0,0,1,1,9033,0,4067,230,1,0
0,5.2495E+17,5.2495E+17,5.24968E+17,0,17001435,0,0,0,2,553,0,13,107,0,0
0,5.5359E+17,5.5359E+17,5.53591E+17,0,25049056,0,0,0,1,1347,0,793,1115,0,0
0,5.52835E+17,5.52835E+17,5.52838E+17,0,15438913,0,0,2,1,6394,0,447,207,0,0
0,1.10621E+18,1.10621E+18,1.10624E+18,0,118932795,0,0,2,3,1490,0,38,122,-0.4625,0
0,5.00328E+17,5.00329E+17,5.0033E+17,0,237852586,0,1,0,2,437,0,26,74,0,0
0,5.44365E+17,5.44365E+17,5.44367E+17,0,15232098,1,1,0,2,18195,0,1630,1024,0,0
0,5.53548E+17,5.53548E+17,5.53552E+17,0,2396242676,0,0,0,2,466,0,1137,102,-0.21875,0
0,3.49576E+18,3.49778E+18,3.49811E+18,0,14418677,0,0,0,10,149170,0,1358,2968,-0.8,0
0,9.99405E+17,9.99416E+17,9.99427E+17,0,505722227,1,12,2,3,142026,0,4580,718,0.7,0
0,5.00296E+17,5.00461E+17,5.00478E+17,0,258110800,1,0,0,2,6371,0,91,116,0,0
0,4.99533E+17,4.99533E+17,4.99553E+17,0,529784320,0,0,0,1,10122,0,503,698,0.2,0
0,5.25064E+17,5.25064E+17,5.25083E+17,0,45632111,0,0,0,1,4123,0,85,58,0,0
0,5.44356E+17,5.44356E+17,5.44357E+17,0,135103210,0,2,22,2,2248,0,364,1483,0.2,0
0,4.98276E+17,4.98276E+17,4.98288E+17,0,325340909,0,1,0,2,1643,0,1039,1276,0,0
0,5.52798E+17,5.52798E+17,5.528E+17,0,18991263,0,1,2,1,98911,0,1345,2002,0.05,0
0,5.53196E+17,5.53197E+17,5.53198E+17,0,1628552390,0,0,0,2,25469,0,758,1407,0,0
0,9.99771E+17,9.99771E+17,9.99792E+17,0,131797053,1,0,0,4,1919,0,306,2899,0.1875,0
0,5.5354E+17,5.5354E+17,5.5354E+17,0,15224867,0,0,0,1,10569,0,381,783,0,0
0,5.53118E+17,5.53119E+17,5.53123E+17,0,1463193979,0,0,1,3,1242,0,259,380,0.5,0
0,4.99454E+17,0,4.99454E+17,1,0,1,120,108,0,44225,0,5982,213,0,0
0,5.00234E+17,5.00234E+17,5.00757E+17,0,61149653,0,1,1,1,11793,0,854,2000,0,0
0,2.49481E+18,2.49483E+18,2.49491E+18,0,2924906225,6,0,0,8,15870,0,18195,11713,-0.588095238,0
0,5.52837E+17,5.52838E+17,5.52841E+17,0,224180296,1,0,2,4,51114,0,2347,427,0.1,0
0,4.9944E+17,4.9944E+17,4.99443E+17,0,17073225,2,2,2,1,2136,0,330,282,0,0
0,5.24966E+17,5.24966E+17,5.24969E+17,0,1205111988,0,0,1,2,8312,0,151,400,0.214285714,0
0,2.49771E+18,2.49771E+18,2.49781E+18,0,69148860,0,0,1,5,5285,0,1160,2140,0.78125,0
0,5.44434E+17,5.44434E+17,5.44436E+17,0,2768501,1,2,0,2,10863,0,519,931,0,0
0,4.9953E+17,4.9953E+17,4.99914E+17,0,14849562,0,0,0,1,4979,0,202,630,0,0
0,1.49744E+18,1.49754E+18,1.49813E+18,0,1174024416,0,0,0,5,10484,0,505,678,-0.29375,0
0,5.2498E+17,5.2498E+17,5.24981E+17,0,19636948,0,0,0,1,12776,0,174,140,-0.1,0
0,5.24955E+17,5.24955E+17,5.24957E+17,0,428333,0,0,0,1,21112,0,394,108,0,0
0,5.80337E+17,5.80337E+17,5.80339E+17,0,424120588,0,0,0,2,16459,0,758,345,0,0
0,4.99616E+17,4.99616E+17,4.99616E+17,0,15164565,0,0,0,1,2652,0,877,1500,0,0
0,5.44445E+17,5.44445E+17,5.44445E+17,0,16973333,1,0,0,1,58540,0,6467,478,-0.238095238,0
0,5.52836E+17,5.52836E+17,5.52853E+17,0,10313752,0,0,0,2,4599,0,165,166,0,0
0,5.80354E+17,5.80354E+17,5.80356E+17,0,1652541,0,0,0,1,584,0,51,155,-1,0
0,5.53226E+17,5.53226E+17,5.53243E+17,0,1068121346,0,0,0,1,2480,0,227,728,0,0
0,5.53115E+17,5.53115E+17,5.53122E+17,0,14293310,1,0,1,1,5668,0,297,475,0.55,0
0,1.10598E+18,1.10598E+18,1.10599E+18,0,2626591545,0,0,0,4,2998,0,145,406,0.8,0
0,5.00402E+17,5.00402E+17,5.00441E+17,0,573788425,0,0,0,1,8032,0,746,1491,0,0
0,1.10565E+18,1.10566E+18,1.10566E+18,0,2859625326,0,0,1,5,3116,0,162,544,0.35,0
0,5.44353E+17,5.44353E+17,5.44354E+17,0,954124423,0,0,1,1,246,0,57,504,0.6,0
0,5.53144E+17,5.53144E+17,5.53525E+17,0,215598844,0,0,0,2,41469,0,1216,1289,0.25,0
0,5.53152E+17,5.53152E+17,5.53198E+17,0,1344951,0,0,0,1,10405,0,61,119,0,0
0,5.52824E+17,5.52824E+17,5.52901E+17,0,807095,0,0,0,1,551,0,9,16,-0.1,0
0,5.4447E+17,5.4447E+17,5.44474E+17,0,85266441,0,0,0,1,22946,0,970,160,0,0
0,1.10566E+18,5.52832E+17,1.10568E+18,1,167848621,1,676,238,2,6291,0,3171,1638,0,0
0,5.53162E+17,5.53162E+17,5.53166E+17,0,64643056,1,1,0,1,31957,0,3868,2373,0.125,0
0,5.00072E+17,5.00072E+17,5.00074E+17,0,49698134,2,0,1,1,2141,0,249,596,0.35,0
0,5.52828E+17,5.52828E+17,5.5283E+17,0,453030125,0,0,1,2,7633,0,422,863,0,0
0,9.99407E+17,9.99407E+17,9.99408E+17,0,200272716,0,0,0,2,101690,0,1260,808,0.6,0
0,5.44478E+17,5.44478E+17,5.44478E+17,0,393488321,0,0,0,1,15205,0,1127,1525,-0.180555556,0
0,1.04988E+18,1.04988E+18,1.04989E+18,0,10805224,0,1,0,2,112,0,46,54,0,0
0,4.99702E+17,4.99702E+17,4.99705E+17,0,495464885,1,0,0,1,53635,0,928,1022,0,0
0,5.44415E+17,5.44415E+17,5.44508E+17,0,2270640056,0,0,1,2,7066,0,241,374,0.5,0
0,5.2498E+17,5.2498E+17,5.24981E+17,0,287281370,0,0,0,1,112,0,10,58,0.2625,0
0,5.44409E+17,5.44409E+17,5.4441E+17,0,331672974,0,0,8,1,26847,0,40913,294,-1,0
0,5.25025E+17,5.25104E+17,5.25178E+17,0,1359226843,0,1,2,6,17120,0,2195,2162,0,0
0,5.44515E+17,5.44515E+17,5.44516E+17,0,87416722,1,0,0,1,8686,0,273,191,-0.6,0
0,5.44396E+17,5.44396E+17,5.44396E+17,0,543202426,0,1,2,1,840,0,83,157,0,0
0,2.76414E+18,1.65851E+18,2.76418E+18,2,818685629,3,996,432,5,15719,0,13962,6364,0.387053571,0
0,1.50096E+18,5.00329E+17,1.50099E+18,1,122265525,2,319,192,2,5202,0,1195,350,0,0
0,9.99405E+17,9.99408E+17,9.99413E+17,0,263299451,0,0,0,2,5846,0,442,808,0.025,0
0,5.52841E+17,5.52845E+17,5.52846E+17,0,65706134,0,0,0,3,4955,0,512,822,0.027777778,0
0,5.52844E+17,5.52844E+17,5.52851E+17,0,373783051,1,0,0,2,42109,0,1580,1527,0,0
0,5.44515E+17,5.44515E+17,5.44517E+17,0,2574072036,0,0,1,1,422,0,126,139,0.15,0
0,5.24956E+17,5.24956E+17,5.24973E+17,0,263371799,0,0,0,3,44144,0,1391,1184,-1,0
0,4.98277E+17,4.98277E+17,4.98306E+17,0,24165761,0,0,1,2,24964,0,1611,2000,-1,0
0,1.52282E+18,1.52282E+18,1.52332E+18,0,70126386,0,0,1,4,46031,0,2073,3225,-0.65,0
0,5.44456E+17,5.44456E+17,5.44457E+17,0,1020058453,0,2,0,1,1882,0,277,180,0.1,0
0,3.26636E+18,3.26645E+18,3.26647E+18,0,3371105204,0,0,2,11,312,0,42,72,1.120833333,0
0,4.99395E+17,4.99395E+17,4.99407E+17,0,17068692,1,0,0,2,10063,0,2918,1864,-0.155,0
0,4.99693E+17,4.99693E+17,4.99693E+17,0,279390084,0,1,0,2,1958,0,82,408,0.25,0
0,5.44449E+17,5.44449E+17,5.44485E+17,0,223484404,1,0,0,2,41,0,32,141,0.4,0
0,5.53152E+17,5.53152E+17,5.53155E+17,0,1344951,0,0,0,1,185,0,118,734,-0.4,0
0,4.99698E+17,4.99698E+17,5.03308E+17,0,14090948,0,0,0,2,46,0,2,75,0,0
0,1.10639E+18,1.10644E+18,1.10646E+18,0,3604639208,0,2,3,3,23586,0,17849,991,0.15,0
0,5.00234E+17,5.00347E+17,5.03864E+17,0,2307703730,0,0,0,3,105485,0,2762,2231,0.2,0
0,5.52843E+17,5.52855E+17,5.52864E+17,0,38164483,1,15,4,2,10814,0,7362,733,0,0
0,5.44392E+17,5.44392E+17,5.4442E+17,0,742143,0,0,0,1,1348,0,128,145,0.55,0
0,5.52837E+17,5.52838E+17,5.52839E+17,0,224180296,1,0,1,3,1152,0,1409,97,0.214285714,0
0,5.80365E+17,5.80367E+17,5.80371E+17,0,2874821464,0,0,1,2,2542,0,19,128,0,0
0,5.8038E+17,5.8038E+17,5.80723E+17,0,18909186,0,0,0,2,888,0,72,441,0,0
0,5.53197E+17,5.53197E+17,5.53198E+17,0,34713362,0,0,0,1,36865,0,1321,95,0,0
0,5.44448E+17,5.44448E+17,5.44451E+17,0,3108351,1,7,3,1,2299,0,256,468,0,0
0,2.59776E+18,2.59813E+18,2.59825E+18,0,698444830,5,3,1,7,673701,0,9672,8289,0.216666667,0
0,5.53507E+17,5.53507E+17,5.53514E+17,0,14372486,0,0,0,1,27233,0,950,438,0,0
0,5.44481E+17,5.44481E+17,5.44495E+17,0,14260960,3,0,0,1,1597,0,117,238,0.025,0
0,5.53536E+17,5.53536E+17,5.53541E+17,0,423662810,0,0,0,1,34492,0,4201,375,0,0
0,5.44416E+17,5.44416E+17,5.44427E+17,0,103245739,0,0,0,1,976,0,22,21,0,0
0,5.44521E+17,5.44521E+17,5.44522E+17,0,292777349,0,0,0,1,37965,0,3139,701,0.4,0
0,5.24949E+17,5.24949E+17,5.2496E+17,0,16469809,0,0,0,2,2559,0,68,92,-0.027777778,0
0,1.04996E+18,1.04996E+18,1.04997E+18,0,547502276,0,0,0,2,72536,0,1008,1280,-0.4,0
0,4.98249E+17,4.98251E+17,4.9826E+17,0,15982292,0,2,0,3,32962,0,389,688,0,0
0,5.5358E+17,5.5358E+17,5.53592E+17,0,358204197,0,1,2,2,2012,0,70,331,-0.11875,0
0,1.10634E+18,1.10634E+18,1.10634E+18,0,38692878,2,0,0,2,5298,0,180,98,1.108333333,0
0,5.44515E+17,5.44515E+17,5.4452E+17,0,807095,0,0,0,3,3802,0,70,246,0.213068182,0
0,5.52815E+17,5.52815E+17,5.52818E+17,0,25067168,0,0,0,3,10216,0,596,696,0.0325,0
0,1.10635E+18,1.10637E+18,1.10638E+18,0,522186804,0,0,0,8,212,0,20,156,0.7,0
0,1.10716E+18,5.53993E+17,1.10758E+18,1,275983663,5,150,39,2,17288,0,3807,816,-0.5,0
0,5.5349E+17,5.5349E+17,5.53519E+17,0,838673408,0,0,0,2,3333,0,104,870,0,0
0,5.53589E+17,5.53589E+17,5.53596E+17,0,18622869,0,1,2,1,935,0,1130,213,0.568181818,0
0,5.8038E+17,5.8038E+17,5.81489E+17,0,18909186,0,0,0,1,45281,0,956,1630,0,0
0,1.08892E+18,1.08892E+18,1.08894E+18,0,2531742383,0,0,0,3,253,0,286,1106,0,0
0,1.1063E+18,1.10636E+18,1.10637E+18,0,7162043,1,0,1,2,12192,0,724,1340,0.25,0
0,5.4452E+17,5.4452E+17,5.4452E+17,0,149590738,1,0,0,1,958,0,1368,533,0,0
0,4.99692E+17,4.99692E+17,4.99717E+17,0,14090948,0,0,0,2,24307,0,195,377,0.6,0
0,5.44508E+17,5.44508E+17,5.44519E+17,0,17350250,0,0,0,1,2629,0,509,201,0.5,0
0,9.99107E+17,0,9.99107E+17,1,0,4,212,68,0,63425,0,11776,6960,0,0
0,9.99389E+17,9.99389E+17,9.99418E+17,0,558780168,6,1,1,4,49076,0,565,189,-0.3,0
0,5.52788E+17,5.52788E+17,5.52789E+17,0,64643056,0,0,0,1,19158,0,393,301,0,0
0,5.80326E+17,5.80326E+17,5.80332E+17,0,134196350,1,0,0,1,22427,0,4103,899,0.4,0
0,5.44495E+17,5.44495E+17,5.44495E+17,0,68577152,0,0,0,1,127613,0,788,892,-0.175,0
0,5.52813E+17,5.52813E+17,5.52856E+17,0,540628749,1,5,3,1,1145,1,8247,146,0.285714286,0
0,5.53174E+17,5.53174E+17,5.53175E+17,0,87818409,3,0,0,2,2647,0,478,771,0.7,0
0,5.53538E+17,0,5.53538E+17,1,0,1,102,110,1,3339,0,3672,329,0.425,0
0,5.52843E+17,0,5.52843E+17,1,0,1,319,203,0,17863,0,38190,510,0,0
0,5.44333E+17,5.44333E+17,5.44335E+17,0,162304163,0,0,0,3,12514,0,381,518,0.5,0
0,5.44411E+17,5.44411E+17,5.44412E+17,0,156464691,1,1,1,1,555,0,351,1350,-0.75,0
0,4.99662E+17,4.99662E+17,4.99663E+17,0,15727317,1,0,3,2,6240,0,260,624,-0.05,0
0,5.53163E+17,5.53163E+17,5.53164E+17,0,742143,0,0,1,1,4369,0,2092,2045,0.1375,0
0,1.0499E+18,1.0499E+18,1.0499E+18,0,542235958,0,0,1,4,31052,0,860,1098,0,0
0,1.10708E+18,5.53544E+17,1.10708E+18,1,20548213,1,132,40,1,453,0,1695,536,0.44047619,0
0,5.44281E+17,5.44281E+17,5.44288E+17,0,65045121,1,0,0,2,4542,0,2219,1338,0,0
0,1.0499E+18,1.05E+18,1.05006E+18,0,276202544,0,0,0,4,10736,0,2894,3106,-1.6,0
0,4.99696E+17,4.99696E+17,4.99698E+17,0,14849562,1,2,4,1,6152,0,821,265,0.267857143,0
0,5.53592E+17,5.53592E+17,5.53592E+17,0,1630896181,0,0,0,1,7425,0,183,696,0.7,0
0,5.00407E+17,5.00407E+17,5.00503E+17,0,21344944,1,0,0,2,75637,0,782,1893,0.2,0
0,5.80327E+17,5.80327E+17,5.80332E+17,0,2280470022,1,0,0,2,8143,0,446,1081,0,0
0,5.44459E+17,5.44459E+17,5.44497E+17,0,15250661,0,0,1,1,63,0,1,11,0,0
0,1.10644E+18,1.10656E+18,1.10668E+18,0,218085464,0,0,0,3,23788,0,1696,1302,0.1,0
0,5.25027E+17,5.25027E+17,5.2506E+17,0,18479513,0,0,0,3,48134,0,601,318,0,0
0,5.00184E+17,5.00184E+17,5.00195E+17,0,200583835,2,0,0,1,1647,0,70,56,0,0
0,5.44313E+17,5.44313E+17,5.44386E+17,0,16198940,2,0,0,2,4886,0,90,268,0,0
0,5.00318E+17,5.00318E+17,5.00319E+17,0,20843894,0,0,0,2,1749,0,10,36,0.1375,0
0,5.00345E+17,5.00345E+17,5.00381E+17,0,382376904,0,0,0,2,6037,0,285,273,0,0
0,5.4435E+17,5.4435E+17,5.44351E+17,0,954124423,0,0,1,1,18489,0,39993,610,-0.333333333,0
0,5.52824E+17,5.52824E+17,5.52835E+17,0,385867551,1,1,1,1,3330,0,447,1996,-0.25,0
0,5.44407E+17,5.44407E+17,5.44409E+17,0,194732581,0,1,4,1,28394,0,464,479,-0.6,0
0,1.10565E+18,1.10584E+18,1.10584E+18,0,53527432,0,0,0,4,251006,0,5120,5078,0.8,0
0,4.98483E+17,4.98486E+17,4.98487E+17,0,17880094,0,0,0,2,27465,0,800,360,-0.375,0
0,5.53592E+17,5.53592E+17,5.53594E+17,0,14515799,1,0,1,1,7053,0,504,360,0.35,0
0,5.2498E+17,5.2498E+17,5.25013E+17,0,6433472,0,0,0,1,9751,0,367,476,0,0
0,5.80351E+17,5.80351E+17,5.80354E+17,0,216739115,0,0,0,3,26179,0,401,948,-1,0
0,5.53493E+17,5.53493E+17,5.53495E+17,0,141255641,0,0,0,1,2558,0,170,658,0.35,0
0,4.98483E+17,4.98483E+17,4.98573E+17,0,14090948,1,0,0,1,25991,0,967,557,0,0
0,4.99694E+17,4.99694E+17,4.99694E+17,0,279390084,0,0,0,3,327,0,13,22,0,0
0,5.53175E+17,5.53175E+17,5.5321E+17,0,5695632,0,0,0,1,20,0,5,43,0,0
0,5.52984E+17,5.52995E+17,5.52997E+17,0,1634512056,0,0,0,2,1048,0,23,166,1,0
0,5.52811E+17,5.52811E+17,5.52971E+17,0,20098015,1,0,0,1,2194,0,56,202,0,0
0,5.44401E+17,5.44402E+17,5.44404E+17,0,15143478,0,0,2,1,22622,0,1728,289,-0.016666667,0
0,1.10565E+18,1.10565E+18,1.10568E+18,0,346794781,1,1,2,5,955,0,131,1354,0.1,0
0,9.96525E+17,9.96525E+17,9.96537E+17,0,38256709,2,4,2,2,168973,0,1677,1372,0.204761905,0
0,5.53146E+17,5.53146E+17,5.53175E+17,0,14293310,1,0,0,1,89355,0,9712,484,0.186111111,0
0,4.9965E+17,0,4.9965E+17,1,0,1,101,75,1,22560,1,164548,242,0,0
0,5.44489E+17,5.44489E+17,5.4449E+17,0,18628451,0,0,0,1,1998,0,52,145,0,0
0,5.53162E+17,5.53162E+17,5.53166E+17,0,56039856,0,0,0,1,31746,0,418,406,0,0
0,5.44401E+17,5.44401E+17,5.44402E+17,0,628073,0,0,3,1,5592,0,522,1026,0.5,0
0,5.52793E+17,5.52793E+17,5.52796E+17,0,154485832,0,0,0,1,12940,0,231,614,0,0
0,5.25027E+17,5.25027E+17,5.25078E+17,0,18479513,0,1,1,1,1349,0,207,268,-0.75,0
0,1.99302E+18,1.9932E+18,1.99321E+18,0,1349474608,0,1,2,8,31168,0,6340,8004,-0.433333333,0
0,1.09753E+18,1.09753E+18,1.09756E+18,0,76950620,1,4,2,2,1277,0,18,91,0.042857143,0
0,5.44385E+17,5.44385E+17,5.44387E+17,0,293838759,0,2,1,1,1348,0,150,74,0.392857143,0
0,5.80334E+17,5.80334E+17,5.80374E+17,0,1375289149,1,0,0,2,19190,0,251,273,0,0
0,1.65933E+18,1.10624E+18,1.65935E+18,1,657140889,1,1054,679,3,29091,0,21793,2051,-0.5,0
0,1.10717E+18,1.10717E+18,1.10718E+18,0,15174064,0,0,0,2,11162,0,224,978,0,0
0,5.52825E+17,5.52825E+17,5.52844E+17,0,2467791,0,0,0,2,3308,0,43,40,-0.8,0
0,5.53219E+17,5.5323E+17,5.53249E+17,0,281737861,0,0,0,2,2825,0,66,266,0,0
0,5.52832E+17,5.52832E+17,5.52837E+17,0,21866939,1,3,1,1,10623,0,2654,2628,0,0
0,5.53586E+17,5.53586E+17,5.53586E+17,0,15012486,0,0,0,1,72933,0,1209,977,0.078787879,0
0,5.52798E+17,5.52819E+17,5.52868E+17,0,743802522,1,1,1,1,11,0,9,45,0.392857143,0
0,7.187E+18,7.18765E+18,7.18771E+18,0,7178768810,0,0,0,22,7411,0,273,592,-0.854761905,0
0,5.44412E+17,5.44412E+17,5.44413E+17,0,21548431,1,2,1,1,1585,1,817,1545,0,0
0,1.63321E+18,1.63416E+18,1.63467E+18,0,5722622853,0,0,3,6,16758,0,26144,420,0.130555556,0
0,5.5319E+17,5.5319E+17,5.5319E+17,0,15439395,0,2,1,1,3924,0,37,69,0.5,0
0,5.44436E+17,5.44436E+17,5.44443E+17,0,254873869,0,0,0,1,71439,0,1532,463,-0.75,0
0,1.66044E+18,1.66055E+18,1.6606E+18,0,7672690980,0,77,34,5,294803,0,108192,212,0.4,0
0,5.24931E+17,5.24931E+17,5.24931E+17,0,6017542,0,0,0,2,128,0,18,124,-0.7,0
0,5.52848E+17,5.52848E+17,5.52851E+17,0,14511951,1,0,0,1,11462,0,1105,1386,-0.875,0
0,5.44302E+17,0,5.44302E+17,1,0,0,165,350,0,8395,1,2061073,418,-0.45,0
0,5.44341E+17,5.44341E+17,5.44342E+17,0,37881687,0,0,0,1,8877,0,1849,921,0.172222222,0
0,5.52837E+17,5.52838E+17,5.52839E+17,0,57184966,0,0,0,2,10699,0,11594,6975,0,0
